"period","reporterCode","partnerCode","HS6code","qtyUnitCode","qty_M","qty_RM","qty_X","primaryValue_M","primaryValue_RM","primaryValue_X","netWgt_M","netWgt_RM","netWgt_X","balance_primaryValue","balance_qty","balance_netWgt"
2019,"156","762","854140",5,40,0,1994,101,0,110040,0.474,0,19060,109939,1954,19059.526
2019,"156","418","854140",5,0,0,102577,0,0,109659,0,0,10340.19,109659,102577,10340.19
2019,"156","670","854140",5,0,0,1015,0,0,85271,0,0,21955,85271,1015,21955
2019,"156","624","854140",5,0,0,12872,0,0,83532,0,0,31988,83532,12872,31988
2019,"156","232","854140",5,0,0,164,0,0,82457,0,0,2982,82457,164,2982
2019,"156","28","854140",5,0,0,2785,0,0,75777,0,0,22234,75777,2785,22234
2019,"156","473","854140",5,0,0,1087,0,0,72411,0,0,17137,72411,1087,17137
2019,"156","662","854140",5,0,0,2635,0,0,52737,0,0,12308,52737,2635,12308
2019,"156","584","854140",5,0,0,2163,0,0,51027,0,0,10586.115,51027,2163,10586.115
2019,"156","626","854140",5,0,0,2841,0,0,43696,0,0,10186,43696,2841,10186
2019,"156","577","854140",5,16,0,600,19,0,41950,0.089,0,9000,41931,584,8999.911
2019,"156","132","854140",5,0,0,519,0,0,39673,0,0,11423,39673,519,11423
2019,"156","659","854140",5,0,0,1350058,0,0,36170,0,0,530,36170,1350058,530
2019,"156","31","854140",5,0,0,1002,0,0,33079,0,0,5946.759,33079,1002,5946.759
2019,"156","96","854140",5,0,0,790,0,0,31088,0,0,3397,31088,790,3397
2019,"156","352","854140",5,0,0,451,0,0,23429,0,0,2983,23429,451,2983
2019,"156","795","854140",5,0,0,35034,0,0,21844,0,0,8467,21844,35034,8467
2019,"156","184","854140",5,0,0,131,0,0,19986,0,0,3079,19986,131,3079
2019,"156","748","854140",5,0,0,351,0,0,19858,0,0,7623,19858,351,7623
2019,"156","780","854140",5,0,0,265,0,0,18786,0,0,4329.886,18786,265,4329.886
2019,"156","583","854140",5,0,0,313,0,0,13164,0,0,1322,13164,313,1322
2019,"156","20","854140",5,0,0,160061,0,0,10518,0,0,1613,10518,160061,1613
2019,"156","64","854140",5,0,0,414,0,0,8157,0,0,1002,8157,414,1002
2019,"156","796","854140",5,0,0,123,0,0,7539,0,0,2886,7539,123,2886
2019,"156","70","854140",5,0,0,50277,0,0,5814,0,0,272.174,5814,50277,272.174
2019,"156","426","854140",5,0,0,89,0,0,4827,0,0,1030,4827,89,1030
2019,"156","408","854140",5,0,0,31,0,0,3731,0,0,1384,3731,31,1384
2019,"156","92","854140",5,0,0,16,0,0,2368,0,0,40,2368,16,40
2019,"156","304","854140",5,0,0,24,0,0,2137,0,0,486,2137,24,486
2019,"156","776","854140",5,0,0,14,0,0,1592,0,0,147,1592,14,147
2019,"156","882","854140",5,0,0,98,0,0,467,0,0,117,467,98,117
2019,"156","500","854140",5,0,0,40,0,0,160,0,0,128,160,40,128
2019,"156","234","854140",5,0,0,2,0,0,21,0,0,3.984,21,2,3.984
2019,"156","899","854140",5,67417,0,0,8604,0,0,342.915,0,0,-8604,-67417,-342.915
2019,"156","372","854140",5,291076,0,2397588,5220797,0,1210028,281.237,0,235323.249,-4010769,2106512,235042.012
2019,"156","360","854140",5,91804188,0,289295565,46536372,0,30746261,32067,0,6145182,-15790111,197491377,6113115
2019,"156","757","854140",5,15929798,0,30443149,38093279,0,7870556,881.114,0,1086730.071,-30222723,14513351,1085848.957
2019,"156","764","854140",5,2559894590,0,1054067210,426979741,0,241247420,3074635,0,41071398,-185732321,-1505827380,37996763
2019,"156","458","854140",5,6775554370,0,1481305425,1007588641,0,172695214,3842309,0,25522492,-834893427,-5294248945,21680183
2019,"156","490","854140",5,51942788250,0,34346342877,1312367159,0,240192734,2280889,0,886184,-1072174425,-17596445373,-1394705
2019,"156","156","854140",5,58386270274,58386270274,0,1792607743,1792607743,0,12741019,12741019,0,-1792607743,-58386270274,-12741019
2019,"156","702","854150",5,47365797,0,1813206000,9989922,0,251388506,8200,0,682531,241398584,1765840203,674331
2019,"156","0","854150",5,23081352068,1052775100,6877305560,437314928,83789386,574597936,923368.959,642785,3351025.524,137283008,-16204046508,2427656.565
2019,"156","344","854150",5,1840360,0,2565328800,1217544,0,93538958,3516,0,273749,92321414,2563488440,270233
2019,"156","276","854150",5,32631014,0,380306437,10322480,0,58933999,2941,0,88034,48611519,347675423,85093
2019,"156","842","854150",5,20242611,0,199668774,29864636,0,37947185,4111,0,66944,8082549,179426163,62833
2019,"156","410","854150",5,103713800,0,222503060,7653462,0,12941643,27318,0,71534,5288181,118789260,44216
2019,"156","699","854150",5,31736,0,72170360,75285,0,3077369,51.536,0,40752,3002084,72138624,40700.464
2019,"156","203","854150",5,31437,0,562293,148235,0,2172268,1020,0,13727,2024033,530856,12707
2019,"156","124","854150",5,72458,0,5863402,124436,0,2057458,76.779,0,19026,1933022,5790944,18949.221
2019,"156","376","854150",5,1838954,0,3750871,156721,0,1608246,62.797,0,19986,1451525,1911917,19923.203
2019,"156","380","854150",5,23480,0,4869571,320292,0,1626623,605.059,0,24234,1306331,4846091,23628.941
2019,"156","208","854150",5,51501,0,525589,5394,0,1010970,10.37,0,6032,1005576,474088,6021.63
2019,"156","76","854150",5,0,0,8184027,0,0,988568,0,0,16379,988568,8184027,16379
2019,"156","792","854150",5,0,0,2143688,0,0,699099,0,0,12640,699099,2143688,12640
2019,"156","36","854150",5,1577,0,143254,19307,0,680389,24,0,10437,661082,141677,10413
2019,"156","616","854150",5,3,0,2604224,945,0,608018,3,0,13219,607073,2604221,13216
2019,"156","586","854150",5,0,0,3085585,0,0,595022,0,0,5091,595022,3085585,5091
2019,"156","724","854150",5,0,0,379762,0,0,583984,0,0,12113,583984,379762,12113
2019,"156","348","854150",5,209,0,1232670,1470,0,584604,3.046,0,7376,583134,1232461,7372.954
2019,"156","579","854150",5,103,0,72366,86,0,548589,0.182,0,8532,548503,72263,8531.818
2019,"156","710","854150",5,0,0,2148372,0,0,528150,0,0,7990,528150,2148372,7990
2019,"156","784","854150",5,0,0,11895099,0,0,385425,0,0,11206,385425,11895099,11206
2019,"156","528","854150",5,2310,0,103545,84886,0,459683,64.491,0,7228,374797,101235,7163.509
2019,"156","364","854150",5,1600,0,7617745,3120,0,365224,9,0,12386,362104,7616145,12377
2019,"156","554","854150",5,0,0,77264,0,0,326012,0,0,6722.017,326012,77264,6722.017
2019,"156","620","854150",5,3325,0,149061,12357,0,337261,21,0,6159,324904,145736,6138
2019,"156","112","854150",5,0,0,422490,0,0,301695,0,0,5202.499,301695,422490,5202.499
2019,"156","642","854150",5,0,0,376517,0,0,294102,0,0,4170,294102,376517,4170
2019,"156","804","854150",5,8474,0,1365169,4853,0,298856,12.826,0,8075,294003,1356695,8062.174
2019,"156","703","854150",5,122,0,55789,11098,0,284439,112,0,5258,273341,55667,5146
2019,"156","56","854150",5,26,0,47010,38912,0,267966,76.315,0,5368.531,229054,46984,5292.216
2019,"156","152","854150",5,0,0,66220,0,0,216086,0,0,5422,216086,66220,5422
2019,"156","300","854150",5,0,0,229394,0,0,210783,0,0,3885.304,210783,229394,3885.304
2019,"156","100","854150",5,70000,0,109886,10431,0,208056,8,0,3370.89,197625,39886,3362.89
2019,"156","246","854150",5,70,0,64658,83272,0,259520,194.612,0,4758,176248,64588,4563.388
2019,"156","688","854150",5,0,0,35282,0,0,170878,0,0,3101.843,170878,35282,3101.843
2019,"156","860","854150",5,0,0,31469,0,0,158311,0,0,3620,158311,31469,3620
2019,"156","440","854150",5,1225,0,29970,8331,0,161018,13.342,0,3542.799,152687,28745,3529.457
2019,"156","40","854150",5,272146,0,984876,191888,0,335092,207.944,0,5125,143204,712730,4917.056
2019,"156","191","854150",5,17615,0,35661,12259,0,150376,25.392,0,2405,138117,18046,2379.608
2019,"156","372","854150",5,8,0,23616,558,0,137400,4.146,0,3290.342,136842,23608,3286.196
2019,"156","705","854150",5,12,0,30630,253,0,130059,2,0,2220,129806,30618,2218
2019,"156","428","854150",5,0,0,26511,0,0,121157,0,0,2476,121157,26511,2476
2019,"156","32","854150",5,0,0,36022,0,0,101261,0,0,1774,101261,36022,1774
2019,"156","233","854150",5,0,0,18244,0,0,87758,0,0,1897.064,87758,18244,1897.064
2019,"156","818","854150",5,0,0,2786803,0,0,87518,0,0,1137.076,87518,2786803,1137.076
2019,"156","764","854150",5,44758740,0,62370572,5439752,0,5514402,65997,0,35327,74650,17611832,-30670
2019,"156","196","854150",5,0,0,9323,0,0,47117,0,0,963.216,47117,9323,963.216
2019,"156","404","854150",5,0,0,1264,0,0,42845,0,0,3813.925,42845,1264,3813.925
2019,"156","858","854150",5,0,0,17,0,0,40710,0,0,79.583,40710,17,79.583
2019,"156","50","854150",5,0,0,7465247,0,0,37421,0,0,2370.012,37421,7465247,2370.012
2019,"156","446","854150",5,0,0,5116,0,0,35114,0,0,117.503,35114,5116,117.503
2019,"156","180","854150",5,0,0,77,0,0,34063,0,0,166,34063,77,166
2019,"156","788","854150",5,0,0,263810,0,0,30578,0,0,18.793,30578,263810,18.793
2019,"156","116","854150",5,0,0,65222,0,0,25826,0,0,813,25826,65222,813
2019,"156","862","854150",5,0,0,1918,0,0,25587,0,0,931,25587,1918,931
2019,"156","682","854150",5,0,0,4030,0,0,23897,0,0,1045,23897,4030,1045
2019,"156","104","854150",5,0,0,1371,0,0,18611,0,0,278,18611,1371,278
2019,"156","340","854150",5,0,0,2,0,0,15678,0,0,106,15678,2,106
2019,"156","442","854150",5,0,0,2627,0,0,14269,0,0,286,14269,2627,286
2019,"156","144","854150",5,0,0,352,0,0,13671,0,0,571.758,13671,352,571.758
2019,"156","434","854150",5,0,0,12,0,0,13563,0,0,26,13563,12,26
2019,"156","352","854150",5,0,0,58,0,0,11664,0,0,86.417,11664,58,86.417
2019,"156","96","854150",5,0,0,1516,0,0,11552,0,0,372,11552,1516,372
2019,"156","218","854150",5,0,0,385575,0,0,10527,0,0,307,10527,385575,307
2019,"156","418","854150",5,0,0,224,0,0,9157,0,0,77.006,9157,224,77.006
2019,"156","231","854150",5,0,0,380040,0,0,8836,0,0,139,8836,380040,139
2019,"156","470","854150",5,93643,0,9258,34768,0,42947,16,0,857.006,8179,-84385,841.006
2019,"156","524","854150",5,0,0,3270,0,0,7007,0,0,61,7007,3270,61
2019,"156","288","854150",5,0,0,40,0,0,6333,0,0,44,6333,40,44
2019,"156","170","854150",5,0,0,11695,0,0,6249,0,0,162.14,6249,11695,162.14
2019,"156","566","854150",5,3,0,50,45,0,6271,4,0,25,6226,47,21
2019,"156","604","854150",5,0,0,3155,0,0,6157,0,0,81.053,6157,3155,81.053
2019,"156","834","854150",5,0,0,320,0,0,5209,0,0,95,5209,320,95
2019,"156","368","854150",5,0,0,400278,0,0,5029,0,0,141,5029,400278,141
2019,"156","31","854150",5,0,0,108,0,0,4664,0,0,28,4664,108,28
2019,"156","414","854150",5,0,0,4,0,0,3435,0,0,26.204,3435,4,26.204
2019,"156","729","854150",5,0,0,620,0,0,3319,0,0,49,3319,620,49
2019,"156","634","854150",5,0,0,72,0,0,3007,0,0,164,3007,72,164
2019,"156","807","854150",5,0,0,130,0,0,2600,0,0,11,2600,130,11
2019,"156","12","854150",5,0,0,7016,0,0,2528,0,0,1402.496,2528,7016,1402.496
2019,"156","762","854150",5,0,0,30,0,0,2453,0,0,10,2453,30,10
2019,"156","496","854150",5,0,0,2350,0,0,1988,0,0,233,1988,2350,233
2019,"156","894","854150",5,0,0,146,0,0,1744,0,0,7,1744,146,7
2019,"156","68","854150",5,0,0,3101,0,0,1652,0,0,82.391,1652,3101,82.391
2019,"156","422","854150",5,0,0,40,0,0,1580,0,0,55,1580,40,55
2019,"156","214","854150",5,0,0,5948,0,0,1523,0,0,296,1523,5948,296
2019,"156","591","854150",5,0,0,22,0,0,1514,0,0,12,1514,22,12
2019,"156","430","854150",5,0,0,1,0,0,1396,0,0,35,1396,1,35
2019,"156","584","854150",5,0,0,1,0,0,1299,0,0,3,1299,1,3
2019,"156","400","854150",5,0,0,960,0,0,1224,0,0,379,1224,960,379
2019,"156","780","854150",5,0,0,18,0,0,1206,0,0,7.033,1206,18,7.033
2019,"156","51","854150",5,0,0,128,0,0,1167,0,0,40,1167,128,40
2019,"156","600","854150",5,0,0,156003,0,0,1082,0,0,6.172,1082,156003,6.172
2019,"156","268","854150",5,0,0,6,0,0,1069,0,0,12.832,1069,6,12.832
2019,"156","398","854150",5,0,0,16,0,0,838,0,0,3,838,16,3
2019,"156","320","854150",5,0,0,22,0,0,719,0,0,4.193,719,22,4.193
2019,"156","480","854150",5,0,0,22,0,0,660,0,0,4,660,22,4
2019,"156","558","854150",5,0,0,48,0,0,486,0,0,9,486,48,9
2019,"156","384","854150",5,0,0,10,0,0,451,0,0,5,451,10,5
2019,"156","516","854150",5,500,0,1,24,0,400,0.051,0,12,376,-499,11.949
2019,"156","48","854150",5,0,0,1,0,0,349,0,0,60,349,1,60
2019,"156","512","854150",5,0,0,50,0,0,200,0,0,20,200,50,20
2019,"156","328","854150",5,0,0,6,0,0,192,0,0,2,192,6,2
2019,"156","388","854150",5,0,0,3,0,0,119,0,0,0.694,119,3,0.694
2019,"156","242","854150",5,0,0,3,0,0,64,0,0,0.373,64,3,0.373
2019,"156","760","854150",5,0,0,2,0,0,53,0,0,2,53,2,2
2019,"156","478","854150",5,0,0,1,0,0,30,0,0,0.175,30,1,0.175
2019,"156","4","854150",5,0,0,2,0,0,29,0,0,1,29,2,1
2019,"156","508","854150",5,150,0,0,300,0,0,0.633,0,0,-300,-150,-0.633
2019,"156","222","854150",5,9028,0,190,731,0,357,7.021,0,24.91,-374,-8838,17.889
2019,"156","899","854150",5,72000,0,0,2858,0,0,5,0,0,-2858,-72000,-5
2019,"156","188","854150",5,21680,0,70,11285,0,502,15.003,0,69.117,-10783,-21610,54.114
2019,"156","504","854150",5,242705,0,21100,37093,0,1434,61,0,25,-35659,-221605,-36
2019,"156","360","854150",5,1869324,0,111829163,727859,0,654967,2410,0,8558,-72892,109959839,6148
2019,"156","704","854150",5,767896,0,28839430,2040907,0,1480560,4503,0,11860,-560347,28071534,7357
2019,"156","752","854150",5,22370351,0,26898,868815,0,108343,273,0,2643.025,-760472,-22343453,2370.025
2019,"156","484","854150",5,1109085,0,1743571,1349234,0,450959,1726,0,5062,-898275,634486,3336
2019,"156","643","854150",5,435789,0,4641156,3257068,0,2002298,1408,0,22529,-1254770,4205367,21121
2019,"156","251","854150",5,739201500,0,1042121,5603675,0,1752786,212,0,24140,-3850889,-738159379,23928
2019,"156","458","854150",5,85216840,0,15289762,18851244,0,12236022,31229,0,1405213,-6615222,-69927078,1373984
2019,"156","392","854150",5,10664281000,0,332357400,63401503,0,47432678,38213,0,200134,-15968825,-10331923600,161921
2019,"156","757","854150",5,41358901,0,488115,20098145,0,563078,7932.412,0,8898.132,-19535067,-40870786,965.719999999999
2019,"156","608","854150",5,81631860,0,137541130,41661948,0,6287724,49831,0,3936,-35374224,55909270,-45895
2019,"156","826","854150",5,5172782000,0,17191888,49336910,0,1688204,5120,0,19803,-47648706,-5155590112,14683
2019,"156","490","854150",5,4964132000,0,839362200,80438945,0,15847110,22927,0,65661,-64591835,-4124769800,42734
2019,"156","156","854150",5,1052775100,1052775100,0,83789386,83789386,0,642785,642785,0,-83789386,-1052775100,-642785
2020,"156","251","280461",8,5778,0,64691.082,26740,0,1777937,5778,0,64691.082,1751197,58913.082,58913.082
2020,"156","56","280461",8,0,0,7379.94,0,0,761251,0,0,7379.94,761251,7379.94,7379.94
2020,"156","643","280461",8,509,0,7656,69407,0,793280,509,0,7656,723873,7147,7147
2020,"156","36","280461",8,0,0,4847,0,0,332950,0,0,4847,332950,4847,4847
2020,"156","826","280461",8,193.148,0,5005,1907,0,43200,193.148,0,5005,41293,4811.852,4811.852
2020,"156","112","280461",8,0,0,191,0,0,35048,0,0,191,35048,191,191
2020,"156","792","280461",8,0,0,532,0,0,29604,0,0,532,29604,532,532
2020,"156","440","280461",8,0,0,274,0,0,26866,0,0,274,26866,274,274
2020,"156","702","280461",8,91400,0,36489.646,388915,0,412308,91400,0,36489.646,23393,-54910.354,-54910.354
2020,"156","417","280461",8,0,0,8000,0,0,17200,0,0,8000,17200,8000,8000
2020,"156","203","280461",8,0,0,700,0,0,7600,0,0,700,7600,700,700
2020,"156","348","280461",8,0,0,196,0,0,3318,0,0,196,3318,196,196
2020,"156","124","280461",8,0,0,7,0,0,1900,0,0,7,1900,7,7
2020,"156","554","280461",8,0,0,2,0,0,800,0,0,2,800,2,2
2020,"156","608","280461",8,0,0,327,0,0,641,0,0,327,641,327,327
2020,"156","152","280461",8,0,0,1,0,0,400,0,0,1,400,1,1
2020,"156","616","280461",8,0,0,1,0,0,400,0,0,1,400,1,1
2020,"156","40","280461",8,0,0,332,0,0,125,0,0,332,125,332,332
2020,"156","191","280461",8,0,0,0.041,0,0,1,0,0,0.041,1,0.041,0.041
2020,"156","376","280461",8,3.545,0,0,35,0,0,3.545,0,0,-35,-3.545,-3.545
2020,"156","528","280461",8,1,0,0,1391,0,0,1,0,0,-1391,-1,-1
2020,"156","372","280461",8,1,0,0,3200,0,0,1,0,0,-3200,-1,-1
2020,"156","757","280461",8,69,0,34,25490,0,4834,69,0,34,-20656,-35,-35
2020,"156","344","280461",8,12518.951,0,5494,286423,0,12524,12518.951,0,5494,-273899,-7024.951,-7024.951
2020,"156","704","280461",8,79401,0,96000,685366,0,168000,79401,0,96000,-517366,16599,16599
2020,"156","246","280461",8,4766,0,540,788316,0,15336,4766,0,540,-772980,-4226,-4226
2020,"156","380","280461",8,4084,0,120,1020335,0,1536,4084,0,120,-1018799,-3964,-3964
2020,"156","156","280461",8,15356.342,15356.342,0,2443364,2443364,0,15356.342,15356.342,0,-2443364,-15356.342,-15356.342
2020,"156","208","280461",8,9136,0,1,3053074,0,400,9136,0,1,-3052674,-9135,-9135
2020,"156","579","280461",8,1484580,0,1176489,12360628,0,2521239,1484580,0,1176489,-9839389,-308091,-308091
2020,"156","490","280461",8,3852265,0,769557,44581487,0,20109904,3852265,0,769557,-24471583,-3082708,-3082708
2020,"156","842","280461",8,2659341,0,68085.832,38651644,0,7465398,2659341,0,68085.832,-31186246,-2591255.168,-2591255.168
2020,"156","392","280461",8,4706858,0,262784,70414648,0,18087591,4706858,0,262784,-52327057,-4444074,-4444074
2020,"156","410","280461",8,15351417,0,459235,129794913,0,21444195,15351417,0,459235,-108350718,-14892182,-14892182
2020,"156","458","280461",8,23036276,0,98805,212050256,0,851782,23036276,0,98805,-211198474,-22937471,-22937471
2020,"156","276","280461",8,50080989.173,0,6444,484449698,0,444039,50080989.173,0,6444,-484005659,-50074545.173,-50074545.173
2020,"156","0","280461",8,101394943.16,15356.342,3080220.541,1001097237,2443364,75371607,101394943.16,15356.342,3080220.541,-925725630,-98314722.619,-98314722.619
2020,"156","0","280469",8,510952.183,313268.895,607145373.816,1132094,564410,1113223328,510952.183,313268.895,607145373.816,1112091234,606634421.633,606634421.633
2020,"156","392","280469",8,3296.451,0,151462800,69199,0,285854413,3296.451,0,151462800,285785214,151459503.549,151459503.549
2020,"156","410","280469",8,138728.47,0,79723670,201022,0,132518071,138728.47,0,79723670,132317049,79584941.53,79584941.53
2020,"156","458","280469",8,0,0,43493690,0,0,97292800,0,0,43493690,97292800,43493690,43493690
2020,"156","764","280469",8,0,0,56450860,0,0,96585502,0,0,56450860,96585502,56450860,56450860
2020,"156","699","280469",8,7,0,50525550,48,0,93190570,7,0,50525550,93190522,50525543,50525543
2020,"156","784","280469",8,0,0,27608250,0,0,46131824,0,0,27608250,46131824,27608250,27608250
2020,"156","643","280469",8,0,0,23569100,0,0,44984336,0,0,23569100,44984336,23569100,23569100
2020,"156","528","280469",8,1,0,21850970,29,0,44129227,1,0,21850970,44129198,21850969,21850969
2020,"156","484","280469",8,0,0,22795000,0,0,37940351,0,0,22795000,37940351,22795000,22795000
2020,"156","634","280469",8,0,0,16516000,0,0,33092964,0,0,16516000,33092964,16516000,16516000
2020,"156","276","280469",8,3542,0,14118120,80829,0,27415567,3542,0,14118120,27334738,14114578,14114578
2020,"156","360","280469",8,0,0,15801261,0,0,24933026,0,0,15801261,24933026,15801261,15801261
2020,"156","380","280469",8,0,0,12512500,0,0,22305759,0,0,12512500,22305759,12512500,12512500
2020,"156","792","280469",8,0,0,10702000,0,0,21743914,0,0,10702000,21743914,10702000,10702000
2020,"156","490","280469",8,30,0,12611613,1303,0,21176844,30,0,12611613,21175541,12611583,12611583
2020,"156","704","280469",8,0,0,11084250,0,0,17535635,0,0,11084250,17535635,11084250,11084250
2020,"156","48","280469",8,0,0,10183000,0,0,16952631,0,0,10183000,16952631,10183000,10183000
2020,"156","724","280469",8,300,0,3658000,1975,0,6452565,300,0,3658000,6450590,3657700,3657700
2020,"156","579","280469",8,3428.272,0,2548000,38255,0,5347255,3428.272,0,2548000,5309000,2544571.728,2544571.728
2020,"156","364","280469",8,0,0,2122568,0,0,5132878,0,0,2122568,5132878,2122568,2122568
